,MessageID,MessageType,MessageTimeLeft,MessageDelay,MessageRoute
0,8_1,Real,0.0019860539020327803,"[0.0019860539020327803, 0.13498147821929593, 0.6133022325681589, 0.5538683505801484, 0]","[Client id: 8, ( id: 2, corrupt: False ), ( id: 61, corrupt: False ), ( id: 125, corrupt: False ), Client id: 1]"
1,0_1,Real,0.25260088725579266,"[0.25260088725579266, 0.310897198978261, 0.02548795313965956, 0.2479364863789785, 0]","[Client id: 0, ( id: 32, corrupt: False ), ( id: 90, corrupt: False ), ( id: 124, corrupt: False ), Client id: 3]"
2,9_1,Real,0.38282760290495776,"[0.38282760290495776, 0.44184559915644545, 0.5579967291642507, 0.7023156790416809, 0]","[Client id: 9, ( id: 34, corrupt: False ), ( id: 60, corrupt: False ), ( id: 123, corrupt: False ), Client id: 3]"
3,4_1,Real,0.4491795145397032,"[0.4491795145397032, 0.8809589041162258, 0.4518558445973236, 0.40649940426233894, 0]","[Client id: 4, ( id: 5, corrupt: False ), ( id: 86, corrupt: False ), ( id: 134, corrupt: False ), Client id: 1]"
4,0_2,Real,0.45550496491824877,"[0.20290407766245613, 0.00024005486230786852, 0.07538582589013072, 0.05682100439916093, 0]","[Client id: 0, ( id: 14, corrupt: False ), ( id: 60, corrupt: False ), ( id: 121, corrupt: False ), Client id: 7]"
5,9_2,Real,0.46396383141008474,"[0.08113622850512699, 0.07345317916679331, 0.25194443759553153, 0.15615760881521493, 0]","[Client id: 9, ( id: 11, corrupt: False ), ( id: 79, corrupt: False ), ( id: 115, corrupt: False ), Client id: 2]"
6,9_3,Real,0.5015776495726856,"[0.037613818162600794, 0.4278256619788474, 0.03819548551466639, 0.6980509550212702, 0]","[Client id: 9, ( id: 19, corrupt: False ), ( id: 78, corrupt: False ), ( id: 114, corrupt: False ), Client id: 7]"
7,0_3,Real,0.7489159371195355,"[0.2934109722012868, 0.11731023402762565, 0.08018531659707326, 0.17138789892613232, 0]","[Client id: 0, ( id: 47, corrupt: False ), ( id: 65, corrupt: False ), ( id: 103, corrupt: False ), Client id: 8]"
8,3_1,Real,0.9856279551325831,"[0.9856279551325831, 0.23844830405188797, 0.14390746390707337, 0.12060084939719545, 0]","[Client id: 3, ( id: 47, corrupt: False ), ( id: 71, corrupt: False ), ( id: 131, corrupt: False ), Client id: 9]"
9,4_2,Real,1.1983592464917339,"[0.7491797319520307, 0.656958810127273, 0.1208052511743441, 0.5311329779237083, 0]","[Client id: 4, ( id: 41, corrupt: False ), ( id: 84, corrupt: False ), ( id: 136, corrupt: False ), Client id: 6]"
10,1_1,Real,1.226205831972366,"[1.226205831972366, 0.40820399457237366, 0.6880474239522928, 0.43305998438492405, 0]","[Client id: 1, ( id: 29, corrupt: False ), ( id: 64, corrupt: False ), ( id: 143, corrupt: False ), Client id: 0]"
11,8_2,Real,1.4414438843736799,"[1.439457830471647, 0.014669723571859482, 0.41247825788331854, 0.20711441972425515, 0]","[Client id: 8, ( id: 10, corrupt: False ), ( id: 99, corrupt: False ), ( id: 134, corrupt: False ), Client id: 0]"
12,2_1,Real,1.931955851666873,"[1.931955851666873, 0.24595432922332053, 0.12436282135395257, 0.3238467852037834, 0]","[Client id: 2, ( id: 25, corrupt: False ), ( id: 77, corrupt: False ), ( id: 148, corrupt: False ), Client id: 8]"
13,7_1,Real,1.9929742629730685,"[1.9929742629730685, 0.5325261719632685, 0.08016077835622733, 1.0252352366376447, 0]","[Client id: 7, ( id: 6, corrupt: False ), ( id: 75, corrupt: False ), ( id: 122, corrupt: False ), Client id: 0]"
14,1_2,Real,1.9982817146554672,"[0.7720758826831011, 0.47405467996809403, 0.15031789012589444, 0.15713813761965142, 0]","[Client id: 1, ( id: 16, corrupt: False ), ( id: 52, corrupt: False ), ( id: 113, corrupt: False ), Client id: 7]"
15,8_3,Real,2.1909315343966407,"[0.7494876500229609, 0.06423371296239853, 0.2634962104498087, 0.25855034782611314, 0]","[Client id: 8, ( id: 34, corrupt: False ), ( id: 91, corrupt: False ), ( id: 134, corrupt: False ), Client id: 7]"
16,1_3,Real,2.2056674064227053,"[0.20738569176723806, 0.44269756581575964, 0.0605848250427517, 0.5571521214565114, 0]","[Client id: 1, ( id: 1, corrupt: False ), ( id: 99, corrupt: False ), ( id: 141, corrupt: False ), Client id: 4]"
17,4_3,Real,2.5992860909145232,"[1.4009268444227894, 0.3734536011114927, 0.06161871253866179, 0.07012645354333924, 0]","[Client id: 4, ( id: 7, corrupt: False ), ( id: 53, corrupt: False ), ( id: 144, corrupt: False ), Client id: 9]"
18,7_2,Real,2.6321722616784777,"[0.6391979987054092, 0.5795871473510869, 0.2617603522463954, 0.21197412549848688, 0]","[Client id: 7, ( id: 20, corrupt: False ), ( id: 68, corrupt: False ), ( id: 118, corrupt: False ), Client id: 2]"
19,1_4,Real,2.8234056037852335,"[0.6177381973625281, 0.17646183382674133, 0.3525313943758022, 0.048386020126071315, 0]","[Client id: 1, ( id: 6, corrupt: False ), ( id: 75, corrupt: False ), ( id: 123, corrupt: False ), Client id: 0]"
20,5_1,Real,3.0257473677014386,"[3.0257473677014386, 0.2675888588774707, 0.36380525812904846, 0.26985258224277553, 0]","[Client id: 5, ( id: 50, corrupt: False ), ( id: 79, corrupt: False ), ( id: 104, corrupt: False ), Client id: 8]"
21,5_2,Real,3.399170401639452,"[0.3734230339380138, 1.0442655068735105, 0.16808517177086305, 0.11290320380425282, 0]","[Client id: 5, ( id: 44, corrupt: False ), ( id: 76, corrupt: False ), ( id: 117, corrupt: False ), Client id: 6]"
22,0_4,Real,3.6398855101653766,"[2.890969573045841, 1.1267326749179383, 0.22121883107936763, 0.45657043997596986, 0]","[Client id: 0, ( id: 34, corrupt: False ), ( id: 81, corrupt: False ), ( id: 119, corrupt: False ), Client id: 4]"
23,8_4,Real,3.792911827377706,"[1.6019802929810656, 0.10891809586810079, 0.2800412637889668, 0.17906388988915709, 0]","[Client id: 8, ( id: 16, corrupt: False ), ( id: 85, corrupt: False ), ( id: 133, corrupt: False ), Client id: 1]"
24,9_4,Real,3.801460061089679,"[3.2998824115169936, 0.028303151998136503, 0.06691979240588444, 1.1732595112423811, 0]","[Client id: 9, ( id: 39, corrupt: False ), ( id: 77, corrupt: False ), ( id: 143, corrupt: False ), Client id: 0]"
25,8_5,Real,3.8335519597987493,"[0.040640132421043446, 0.1083389750343269, 0.15107998246579965, 0.6637764058861129, 0]","[Client id: 8, ( id: 39, corrupt: False ), ( id: 77, corrupt: False ), ( id: 115, corrupt: False ), Client id: 5]"
26,9_5,Real,3.8476015172880467,"[0.046141456198367604, 0.00128067286599553, 0.23589284415761516, 0.037978853127783055, 0]","[Client id: 9, ( id: 37, corrupt: False ), ( id: 77, corrupt: False ), ( id: 139, corrupt: False ), Client id: 3]"
27,3_2,Real,4.054289266634777,"[3.068661311502194, 0.6653523512098565, 0.39635006899748787, 0.018059489442307137, 0]","[Client id: 3, ( id: 11, corrupt: False ), ( id: 54, corrupt: False ), ( id: 109, corrupt: False ), Client id: 9]"
28,0_5,Real,4.106216449988254,"[0.4663309398228772, 0.9850864573631847, 0.25745751651498694, 0.20906999618738115, 0]","[Client id: 0, ( id: 16, corrupt: False ), ( id: 61, corrupt: False ), ( id: 143, corrupt: False ), Client id: 8]"
29,7_3,Real,4.3417632114306075,"[1.7095909497521298, 0.2472778220805755, 0.02871246442791447, 0.40422045553649155, 0]","[Client id: 7, ( id: 10, corrupt: False ), ( id: 83, corrupt: False ), ( id: 131, corrupt: False ), Client id: 4]"
30,5_3,Real,4.387015284244504,"[0.9878448826050522, 0.8434836738049899, 1.3897724679119583, 1.1247954668822482, 0]","[Client id: 5, ( id: 31, corrupt: False ), ( id: 93, corrupt: False ), ( id: 146, corrupt: False ), Client id: 8]"
31,4_4,Real,4.450748031757295,"[1.8514619408427722, 0.166828381872527, 0.4416207124299883, 0.0003076816531650615, 0]","[Client id: 4, ( id: 16, corrupt: False ), ( id: 70, corrupt: False ), ( id: 103, corrupt: False ), Client id: 1]"
32,7_4,Real,4.576012256986659,"[0.23424904555605117, 0.3210678824564789, 0.5172141811796604, 0.6374897767672539, 0]","[Client id: 7, ( id: 10, corrupt: False ), ( id: 67, corrupt: False ), ( id: 124, corrupt: False ), Client id: 6]"
33,2_2,Real,4.736410285495321,"[2.8044544338284485, 0.6006028825863157, 0.22112963040651565, 0.161421979242172, 0]","[Client id: 2, ( id: 9, corrupt: False ), ( id: 59, corrupt: False ), ( id: 136, corrupt: False ), Client id: 4]"
34,4_5,Real,4.803007268251844,"[0.3522592364945488, 0.2768916419488641, 0.44241775750554185, 0.016991933185763107, 0]","[Client id: 4, ( id: 46, corrupt: False ), ( id: 55, corrupt: False ), ( id: 143, corrupt: False ), Client id: 5]"
35,1_5,Real,4.865156246920053,"[2.041750643134819, 0.0589870489780673, 0.45291983043537176, 0.08035093987590787, 0]","[Client id: 1, ( id: 13, corrupt: False ), ( id: 93, corrupt: False ), ( id: 117, corrupt: False ), Client id: 6]"
36,2_3,Real,4.9322811646095746,"[0.1958708791142532, 0.03245019677016438, 0.4332067574470544, 0.12049060060343186, 0]","[Client id: 2, ( id: 22, corrupt: False ), ( id: 60, corrupt: False ), ( id: 108, corrupt: False ), Client id: 5]"
37,1_6,Real,4.979467043787063,"[0.11431079686701023, 0.48545921266378445, 0.3442421451385828, 0.5219509417787093, 0]","[Client id: 1, ( id: 21, corrupt: False ), ( id: 85, corrupt: False ), ( id: 130, corrupt: False ), Client id: 7]"
38,2_4,Real,5.013500023687489,"[0.08121885907791422, 0.13508726633853976, 0.0590322585201942, 0.5344065491633061, 0]","[Client id: 2, ( id: 10, corrupt: False ), ( id: 59, corrupt: False ), ( id: 119, corrupt: False ), Client id: 4]"
39,9_6,Real,5.039632333064109,"[1.1920308157760622, 0.4049579904313357, 0.027650093834458805, 0.10790585582314723, 0]","[Client id: 9, ( id: 20, corrupt: False ), ( id: 62, corrupt: False ), ( id: 141, corrupt: False ), Client id: 7]"
40,2_5,Real,5.0513805628887845,"[0.037880539201295686, 0.30839713815163344, 0.3272148185740159, 0.2554280043141726, 0]","[Client id: 2, ( id: 30, corrupt: False ), ( id: 78, corrupt: False ), ( id: 110, corrupt: False ), Client id: 7]"
41,8_6,Real,5.201683877048048,"[1.3681319172492978, 0.07338331389747275, 0.5407398090788899, 0.4125795986469321, 0]","[Client id: 8, ( id: 35, corrupt: False ), ( id: 51, corrupt: False ), ( id: 112, corrupt: False ), Client id: 7]"
42,6_1,Real,5.346800684990023,"[5.346800684990023, 0.048653277126820195, 0.6499259002390144, 0.403106489074539, 0]","[Client id: 6, ( id: 31, corrupt: False ), ( id: 82, corrupt: False ), ( id: 104, corrupt: False ), Client id: 3]"
43,3_3,Real,5.363861365460018,"[1.3095720988252408, 0.036965908950006496, 0.2502344467149934, 0.5701884976594848, 0]","[Client id: 3, ( id: 9, corrupt: False ), ( id: 88, corrupt: False ), ( id: 145, corrupt: False ), Client id: 1]"
44,0_6,Real,5.501845696981462,"[1.3956292469932088, 0.5574277494582479, 0.46112095985505613, 0.20621175940658987, 0]","[Client id: 0, ( id: 19, corrupt: False ), ( id: 92, corrupt: False ), ( id: 102, corrupt: False ), Client id: 8]"
45,6_2,Real,5.580568575413709,"[0.23376789042368645, 0.6001770700314591, 0.05159728597389125, 0.5309098502226653, 0]","[Client id: 6, ( id: 40, corrupt: False ), ( id: 58, corrupt: False ), ( id: 149, corrupt: False ), Client id: 0]"
46,0_7,Real,5.677304849734001,"[0.17545915275253893, 0.48912734590516915, 0.06617666504540068, 0.03172162647186397, 0]","[Client id: 0, ( id: 39, corrupt: False ), ( id: 54, corrupt: False ), ( id: 107, corrupt: False ), Client id: 3]"
47,2_6,Real,5.689249846992999,"[0.6378692841042142, 0.04733505498199236, 0.8199385522420256, 0.3464950071249954, 0]","[Client id: 2, ( id: 1, corrupt: False ), ( id: 77, corrupt: False ), ( id: 148, corrupt: False ), Client id: 7]"
48,3_4,Real,5.695416056790197,"[0.33155469133017984, 0.1540469725443796, 0.2588696387161582, 0.3315360372219025, 0]","[Client id: 3, ( id: 22, corrupt: False ), ( id: 61, corrupt: False ), ( id: 148, corrupt: False ), Client id: 8]"
49,9_7,Real,5.703014484294944,"[0.663382151230835, 0.7402198784613944, 0.25032012781835783, 0.2621432088999316, 0]","[Client id: 9, ( id: 48, corrupt: False ), ( id: 86, corrupt: False ), ( id: 126, corrupt: False ), Client id: 6]"
50,1_7,Real,5.74971842456678,"[0.7702513807797167, 0.011739807822983462, 0.1749638394723395, 0.13004304582472964, 0]","[Client id: 1, ( id: 21, corrupt: False ), ( id: 65, corrupt: False ), ( id: 110, corrupt: False ), Client id: 9]"
51,4_6,Real,6.52315138058802,"[1.7201441123361765, 0.2166126531433895, 0.2520751386765946, 0.049142757274066876, 0]","[Client id: 4, ( id: 5, corrupt: False ), ( id: 57, corrupt: False ), ( id: 126, corrupt: False ), Client id: 9]"
52,6_3,Real,6.58603380987279,"[1.0054652344590804, 0.05510977306114597, 0.14063473425243372, 0.04381343030695015, 0]","[Client id: 6, ( id: 37, corrupt: False ), ( id: 69, corrupt: False ), ( id: 144, corrupt: False ), Client id: 4]"
53,3_5,Real,6.638916126305224,"[0.9435000695150272, 0.16169225113634242, 0.3753543293166695, 0.09124794006780997, 0]","[Client id: 3, ( id: 31, corrupt: False ), ( id: 69, corrupt: False ), ( id: 133, corrupt: False ), Client id: 5]"
54,3_6,Real,6.818989844628489,"[0.18007371832326502, 0.13245277071354528, 0.18899204279496948, 0.00969122626973709, 0]","[Client id: 3, ( id: 29, corrupt: False ), ( id: 79, corrupt: False ), ( id: 119, corrupt: False ), Client id: 6]"
55,8_7,Real,6.9762281912375945,"[1.774544314189547, 0.7840832529515204, 0.8092105803830968, 0.02873430939767296, 0]","[Client id: 8, ( id: 26, corrupt: False ), ( id: 61, corrupt: False ), ( id: 137, corrupt: False ), Client id: 6]"
56,1_8,Real,7.0253766336444965,"[1.275658209077717, 0.1853015277234214, 0.09407559370263943, 0.07893967175196155, 0]","[Client id: 1, ( id: 28, corrupt: False ), ( id: 56, corrupt: False ), ( id: 128, corrupt: False ), Client id: 3]"
57,5_4,Real,7.093149925208323,"[2.706134640963819, 0.27605179770288374, 0.20390989523726474, 0.3270884353391914, 0]","[Client id: 5, ( id: 14, corrupt: False ), ( id: 85, corrupt: False ), ( id: 129, corrupt: False ), Client id: 7]"
58,0_8,Real,7.124825810330626,"[1.4475209605966255, 0.21898742753551484, 0.14588789041400532, 0.9421815654250308, 0]","[Client id: 0, ( id: 26, corrupt: False ), ( id: 95, corrupt: False ), ( id: 147, corrupt: False ), Client id: 4]"
59,7_5,Real,7.219286038414607,"[2.643273781427948, 0.2603993477383802, 0.968500465659575, 0.28611709013298836, 0]","[Client id: 7, ( id: 30, corrupt: False ), ( id: 77, corrupt: False ), ( id: 140, corrupt: False ), Client id: 4]"
60,4_7,Real,7.344479625006535,"[0.821328244418515, 0.4385731166646816, 0.17079936146395922, 0.04163393731154411, 0]","[Client id: 4, ( id: 4, corrupt: False ), ( id: 79, corrupt: False ), ( id: 122, corrupt: False ), Client id: 7]"
61,9_8,Real,7.420525479896048,"[1.7175109956011037, 0.04819487761680333, 0.5635149151372133, 0.05016022044911281, 0]","[Client id: 9, ( id: 31, corrupt: False ), ( id: 55, corrupt: False ), ( id: 150, corrupt: False ), Client id: 7]"
62,3_7,Real,7.43899608957857,"[0.6200062449500807, 0.16309407272786103, 0.07097313781163306, 0.04016996810563631, 0]","[Client id: 3, ( id: 45, corrupt: False ), ( id: 89, corrupt: False ), ( id: 115, corrupt: False ), Client id: 5]"
63,6_4,Real,7.496067970153625,"[0.9100341602808354, 0.2351776443628346, 0.004136169039250657, 0.6799560622583787, 0]","[Client id: 6, ( id: 33, corrupt: False ), ( id: 93, corrupt: False ), ( id: 130, corrupt: False ), Client id: 0]"
64,0_9,Real,7.6298490427038725,"[0.5050232323732466, 0.6697705439763859, 0.07511430239043829, 0.19404155969215786, 0]","[Client id: 0, ( id: 21, corrupt: False ), ( id: 57, corrupt: False ), ( id: 127, corrupt: False ), Client id: 1]"
65,6_5,Real,7.749835001207521,"[0.2537670310538965, 1.212022051888745, 0.048842277553589206, 0.07595613346289169, 0]","[Client id: 6, ( id: 10, corrupt: False ), ( id: 51, corrupt: False ), ( id: 128, corrupt: False ), Client id: 1]"
66,4_8,Real,7.755979157768817,"[0.41149953276228113, 0.4045606064886857, 0.37669802574315264, 0.06158477835874485, 0]","[Client id: 4, ( id: 23, corrupt: False ), ( id: 77, corrupt: False ), ( id: 143, corrupt: False ), Client id: 7]"
67,5_5,Real,7.80115621115321,"[0.7080062859448871, 0.023875682178683376, 0.05195208631270981, 0.2539363036542376, 0]","[Client id: 5, ( id: 5, corrupt: False ), ( id: 93, corrupt: False ), ( id: 128, corrupt: False ), Client id: 7]"
68,7_6,Real,7.8937017020423035,"[0.6744156636276966, 0.04008678474605239, 0.2174316250437335, 0.07172688927735527, 0]","[Client id: 7, ( id: 12, corrupt: False ), ( id: 79, corrupt: False ), ( id: 115, corrupt: False ), Client id: 6]"
69,5_6,Real,7.894247290452314,"[0.09309107929910326, 0.4465967989207705, 0.11494845554571494, 0.14626797589366497, 0]","[Client id: 5, ( id: 38, corrupt: False ), ( id: 51, corrupt: False ), ( id: 133, corrupt: False ), Client id: 6]"
70,6_6,Real,7.969890819084099,"[0.22005581787657716, 1.2486859407549822, 0.23011412528478076, 0.27207684871227583, 0]","[Client id: 6, ( id: 49, corrupt: False ), ( id: 62, corrupt: False ), ( id: 137, corrupt: False ), Client id: 3]"
71,3_8,Real,8.316477278779576,"[0.8774811892010057, 0.04087131312781079, 0.21256397172777317, 0.2565655963356932, 0]","[Client id: 3, ( id: 44, corrupt: False ), ( id: 72, corrupt: False ), ( id: 108, corrupt: False ), Client id: 6]"
72,0_10,Real,8.32273882617033,"[0.6928897834664564, 0.20544472243925965, 0.8949258068080241, 0.02785715436094008, 0]","[Client id: 0, ( id: 9, corrupt: False ), ( id: 51, corrupt: False ), ( id: 144, corrupt: False ), Client id: 9]"
73,4_9,Real,8.61063231491251,"[0.854653157143692, 0.39827285795778644, 0.002443645504924425, 0.17877606456234887, 0]","[Client id: 4, ( id: 34, corrupt: False ), ( id: 57, corrupt: False ), ( id: 141, corrupt: False ), Client id: 6]"
74,4_10,Real,8.949583494238457,"[0.33895117932594754, 0.29519545182254125, 0.03615493341952838, 0.03270292534279313, 0]","[Client id: 4, ( id: 47, corrupt: False ), ( id: 57, corrupt: False ), ( id: 120, corrupt: False ), Client id: 9]"
75,6_7,Real,8.958617983510141,"[0.9887271644260428, 0.05498483943419031, 0.21438075478869548, 0.13872311973910784, 0]","[Client id: 6, ( id: 35, corrupt: False ), ( id: 84, corrupt: False ), ( id: 133, corrupt: False ), Client id: 5]"
76,1_9,Real,9.14346670798848,"[2.1180900743439834, 0.48741673916896316, 0.3368453966114963, 0.16098083005257102, 0]","[Client id: 1, ( id: 47, corrupt: False ), ( id: 87, corrupt: False ), ( id: 108, corrupt: False ), Client id: 5]"
77,5_7,Real,9.214715130520975,"[1.3204678400686625, 0.08482649558163952, 0.1537915177302432, 0.1323600195695427, 0]","[Client id: 5, ( id: 39, corrupt: False ), ( id: 95, corrupt: False ), ( id: 144, corrupt: False ), Client id: 0]"
78,6_8,Real,9.21690540884555,"[0.2582874253354085, 0.19383260809632324, 0.10707512266107944, 0.11662232820245068, 0]","[Client id: 6, ( id: 39, corrupt: False ), ( id: 94, corrupt: False ), ( id: 110, corrupt: False ), Client id: 5]"
79,0_11,Real,9.21803570222818,"[0.8952968760578509, 0.06861086899490354, 0.003937707870473579, 0.17749630540405853, 0]","[Client id: 0, ( id: 35, corrupt: False ), ( id: 59, corrupt: False ), ( id: 149, corrupt: False ), Client id: 4]"
80,3_9,Real,9.327057510395544,"[1.010580231615969, 0.2761023596448808, 0.014561145572106495, 0.30650724935880397, 0]","[Client id: 3, ( id: 38, corrupt: False ), ( id: 58, corrupt: False ), ( id: 132, corrupt: False ), Client id: 6]"
81,7_7,Real,9.389933031906578,"[1.496231329864275, 0.4269728542819867, 0.1851413949065731, 0.18433116975578648, 0]","[Client id: 7, ( id: 7, corrupt: False ), ( id: 90, corrupt: False ), ( id: 136, corrupt: False ), Client id: 2]"
82,5_8,Real,9.702838868653119,"[0.48812373813214394, 0.6320470217682115, 0.2345205632578219, 0.11687609393644449, 0]","[Client id: 5, ( id: 9, corrupt: False ), ( id: 85, corrupt: False ), ( id: 119, corrupt: False ), Client id: 6]"
83,4_11,Real,9.887567776504426,"[0.937984282265969, 0.3234175645455666, 0.7323709442739856, 0.21358772982098725, 0]","[Client id: 4, ( id: 10, corrupt: False ), ( id: 69, corrupt: False ), ( id: 110, corrupt: False ), Client id: 8]"
84,6_9,Real,9.96671538916125,"[0.7498099803156996, 0.09427407688093624, 0.22297047955235197, 0.8156401060357088, 0]","[Client id: 6, ( id: 36, corrupt: False ), ( id: 97, corrupt: False ), ( id: 125, corrupt: False ), Client id: 2]"
85,1_10,Real,9.983270508538537,"[0.8398038005500571, 0.5415715844474595, 0.09262629189646826, 0.8262536793820627, 0]","[Client id: 1, ( id: 41, corrupt: False ), ( id: 87, corrupt: False ), ( id: 103, corrupt: False ), Client id: 0]"
86,1_11,Real,10.137369820235225,"[0.15409931169668875, 0.5804700136359409, 0.05798300116542164, 0.5220411380648681, 0]","[Client id: 1, ( id: 20, corrupt: False ), ( id: 79, corrupt: False ), ( id: 114, corrupt: False ), Client id: 9]"
87,0_12,Real,10.264384650506535,"[1.0463489482783561, 0.1556435280912227, 0.6312357384199313, 0.9688066371155125, 0]","[Client id: 0, ( id: 17, corrupt: False ), ( id: 81, corrupt: False ), ( id: 134, corrupt: False ), Client id: 3]"
88,3_10,Real,10.364149934345813,"[1.0370924239502677, 0.9717020098176734, 0.3052251874378661, 0.0595854442426506, 0]","[Client id: 3, ( id: 46, corrupt: False ), ( id: 61, corrupt: False ), ( id: 122, corrupt: False ), Client id: 0]"
89,3_11,Real,10.48818692254892,"[0.1240369882031066, 0.379527866249195, 0.08187665234342982, 0.666212299356786, 0]","[Client id: 3, ( id: 48, corrupt: False ), ( id: 81, corrupt: False ), ( id: 119, corrupt: False ), Client id: 8]"
90,7_8,Real,10.514586795117124,"[1.1246537632105462, 0.1815252322147318, 0.3234706680956008, 0.17415487924625372, 0]","[Client id: 7, ( id: 43, corrupt: False ), ( id: 73, corrupt: False ), ( id: 140, corrupt: False ), Client id: 0]"
91,3_12,Real,10.51836759496797,"[0.030180672419050668, 0.16564405462025283, 0.0018709808603281511, 0.13987828285502915, 0]","[Client id: 3, ( id: 32, corrupt: False ), ( id: 88, corrupt: False ), ( id: 150, corrupt: False ), Client id: 1]"
92,7_9,Real,10.57276539102957,"[0.05817859591244553, 0.42761090820077063, 0.5689767183022486, 0.0184634969748488, 0]","[Client id: 7, ( id: 1, corrupt: False ), ( id: 79, corrupt: False ), ( id: 140, corrupt: False ), Client id: 8]"
93,5_9,Real,10.650053464363399,"[0.9472145957102799, 0.12158567959679613, 0.22926668105311737, 0.22598768573060848, 0]","[Client id: 5, ( id: 38, corrupt: False ), ( id: 59, corrupt: False ), ( id: 115, corrupt: False ), Client id: 8]"
94,8_8,Real,10.678893034929363,"[3.7026648436917684, 0.2583425869851835, 0.110481052643823, 0.04280501333500568, 0]","[Client id: 8, ( id: 49, corrupt: False ), ( id: 100, corrupt: False ), ( id: 125, corrupt: False ), Client id: 0]"
95,2_7,Real,10.688401078086276,"[4.999151231093278, 0.4129940933788482, 0.058086565018465854, 0.09673289811237223, 0]","[Client id: 2, ( id: 2, corrupt: False ), ( id: 75, corrupt: False ), ( id: 124, corrupt: False ), Client id: 0]"
96,5_10,Real,10.771330591193797,"[0.12127712683039812, 0.20411842354926077, 0.3281178855514399, 0.9623727552421176, 0]","[Client id: 5, ( id: 8, corrupt: False ), ( id: 55, corrupt: False ), ( id: 139, corrupt: False ), Client id: 4]"
97,5_11,Real,10.806110042112904,"[0.03477945091910714, 0.41393891739137645, 0.2189278959789396, 0.1713896223609486, 0]","[Client id: 5, ( id: 48, corrupt: False ), ( id: 79, corrupt: False ), ( id: 116, corrupt: False ), Client id: 6]"
98,0_13,Real,10.973646214143152,"[0.7092615636366171, 0.18261780796191582, 0.09224218252955044, 0.0041673264564991664, 0]","[Client id: 0, ( id: 40, corrupt: False ), ( id: 57, corrupt: False ), ( id: 139, corrupt: False ), Client id: 7]"
99,9_9,Real,11.020234061865935,"[3.5997085819698866, 0.40108074703710495, 0.3320797175073692, 0.46257988744689904, 0]","[Client id: 9, ( id: 37, corrupt: False ), ( id: 64, corrupt: False ), ( id: 130, corrupt: False ), Client id: 2]"
100,4_12,Real,11.115687221443332,"[1.2281194449389063, 0.013058369292701143, 0.015334903953441913, 1.0677449298899084, 0]","[Client id: 4, ( id: 14, corrupt: False ), ( id: 94, corrupt: False ), ( id: 102, corrupt: False ), Client id: 6]"
101,4_13,Real,11.257491136673464,"[0.14180391523013172, 0.0951160323508518, 0.029199078393088686, 0.03805517023540242, 0]","[Client id: 4, ( id: 29, corrupt: False ), ( id: 67, corrupt: False ), ( id: 122, corrupt: False ), Client id: 3]"
102,8_9,Real,11.401169586699694,"[0.7222765517703313, 0.0646849754421989, 0.2496700823471997, 0.045386603179384886, 0]","[Client id: 8, ( id: 12, corrupt: False ), ( id: 74, corrupt: False ), ( id: 102, corrupt: False ), Client id: 0]"
103,0_14,Real,11.463114441854522,"[0.48946822771137, 0.36746630537841596, 0.20008901367348966, 0.37227267014134763, 0]","[Client id: 0, ( id: 50, corrupt: False ), ( id: 72, corrupt: False ), ( id: 112, corrupt: False ), Client id: 1]"
104,4_14,Real,11.726980296606627,"[0.46948915993316354, 1.0216728245570679, 0.0757503540298452, 0.006375441645206316, 0]","[Client id: 4, ( id: 6, corrupt: False ), ( id: 75, corrupt: False ), ( id: 116, corrupt: False ), Client id: 3]"
105,0_15,Real,11.761869020133044,"[0.2987545782785229, 0.18817779746280922, 0.22393865443976216, 0.138609141397257, 0]","[Client id: 0, ( id: 38, corrupt: False ), ( id: 71, corrupt: False ), ( id: 127, corrupt: False ), Client id: 6]"
106,7_10,Real,11.834693489356695,"[1.2619280983271253, 0.5930716959195924, 0.5104932779996297, 0.005926006799164073, 0]","[Client id: 7, ( id: 1, corrupt: False ), ( id: 55, corrupt: False ), ( id: 123, corrupt: False ), Client id: 1]"
107,2_8,Real,12.00807678941191,"[1.3196757113256325, 0.3080232599267846, 0.16348969411139688, 0.10025229962842742, 0]","[Client id: 2, ( id: 25, corrupt: False ), ( id: 67, corrupt: False ), ( id: 102, corrupt: False ), Client id: 1]"
108,9_10,Real,12.124349338032829,"[1.1041152761668944, 0.49556774523952535, 0.1872449951007266, 0.9521689064427533, 0]","[Client id: 9, ( id: 34, corrupt: False ), ( id: 77, corrupt: False ), ( id: 131, corrupt: False ), Client id: 7]"
109,0_16,Real,12.205507958905057,"[0.4436389387720135, 0.10240953099691026, 0.01438148881904146, 0.12197114425390326, 0]","[Client id: 0, ( id: 43, corrupt: False ), ( id: 62, corrupt: False ), ( id: 112, corrupt: False ), Client id: 7]"
110,8_10,Real,12.253620103128053,"[0.8524505164283589, 0.3237230799306976, 0.22159930649828655, 0.019042682606259465, 0]","[Client id: 8, ( id: 16, corrupt: False ), ( id: 78, corrupt: False ), ( id: 133, corrupt: False ), Client id: 2]"
111,1_12,Real,12.286884265441508,"[2.1495144452062815, 0.35753807499090795, 0.05890884427852617, 0.16180001421689846, 0]","[Client id: 1, ( id: 19, corrupt: False ), ( id: 53, corrupt: False ), ( id: 144, corrupt: False ), Client id: 6]"
